state_name,county_entity_name,census_tract_2020_number_fips_code,tract_type
West Virginia,Marshall County,54051020702,Directly adjoining
West Virginia,Marshall County,54051020800,Directly adjoining
West Virginia,Marshall County,54051020900,"Generating unit retirement, Directly
adjoining"
West Virginia,Marshall County,54051021001,Directly adjoining
West Virginia,Marshall County,54051021002,Directly adjoining
West Virginia,Mason County,54053954801,Directly adjoining
West Virginia,Mason County,54053954802,"Mine closure, Generating unit retirement"
West Virginia,Mason County,54053954901,Directly adjoining
West Virginia,Mason County,54053954902,Directly adjoining
West Virginia,Mercer County,54055000900,Directly adjoining
West Virginia,Mercer County,54055001000,Directly adjoining
West Virginia,Mercer County,54055001100,Directly adjoining
West Virginia,Mercer County,54055001500,Directly adjoining
West Virginia,Mercer County,54055001600,"Mine closure, Directly adjoining"
West Virginia,Mercer County,54055001700,Directly adjoining
West Virginia,Mercer County,54055001800,Directly adjoining
West Virginia,Mercer County,54055002400,Directly adjoining
West Virginia,Mineral County,54057010400,Directly adjoining
West Virginia,Mineral County,54057010500,Directly adjoining
West Virginia,Mineral County,54057010600,Directly adjoining
West Virginia,Mineral County,54057010700,"Mine closure, Directly adjoining"
West Virginia,Mingo County,54059957100,"Mine closure, Directly adjoining"
West Virginia,Mingo County,54059957200,"Mine closure, Directly adjoining"
West Virginia,Mingo County,54059957300,"Mine closure, Directly adjoining"
West Virginia,Mingo County,54059957400,Directly adjoining
West Virginia,Mingo County,54059957500,"Mine closure, Directly adjoining"
West Virginia,Mingo County,54059957600,"Mine closure, Directly adjoining"
West Virginia,Mingo County,54059957700,"Mine closure, Directly adjoining"
West Virginia,"Monongalia
County",54061010101,Directly adjoining
West Virginia,"Monongalia
County",54061010103,Directly adjoining
West Virginia,Monongalia County,54061010104,Generating unit retirement
West Virginia,"Monongalia
County",54061010202,Directly adjoining
West Virginia,"Monongalia
County",54061010203,Directly adjoining
West Virginia,Monongalia County,54061010204,Directly adjoining
West Virginia,"Monongalia
County",54061010400,Directly adjoining
West Virginia,"Monongalia
County",54061010601,Directly adjoining
West Virginia,Monongalia County,54061010602,Directly adjoining
West Virginia,"Monongalia
County",54061010700,Directly adjoining
West Virginia,Monongalia County,54061010901,Directly adjoining
West Virginia,Monongalia County,54061011000,Directly adjoining
West Virginia,"Monongalia
County",54061011100,Directly adjoining
West Virginia,Monongalia County,54061011200,"Mine closure, Directly adjoining"
West Virginia,"Monongalia
County",54061011300,"Mine closure, Directly adjoining"
West Virginia,Monongalia County,54061011400,"Mine closure, Directly adjoining"
West Virginia,"Monongalia
County",54061011500,"Mine closure, Directly adjoining"
West Virginia,"Monongalia
County",54061011601,Directly adjoining
West Virginia,Monongalia County,54061011602,Directly adjoining
West Virginia,"Monongalia
County",54061011700,Directly adjoining
West Virginia,"Monongalia
County",54061011803,Directly adjoining
West Virginia,Monongalia County,54061011804,Directly adjoining
West Virginia,"Monongalia
County",54061011805,Directly adjoining
West Virginia,"Monongalia
County",54061011806,Directly adjoining
West Virginia,Monongalia County,54061011900,"Mine closure, Directly adjoining"
West Virginia,"Monongalia
County",54061012000,Mine closure
West Virginia,Monroe County,54063950300,Directly adjoining
West Virginia,Nicholas County,54067950100,"Mine closure, Directly adjoining"
West Virginia,Nicholas County,54067950201,"Mine closure, Directly adjoining"
West Virginia,Nicholas County,54067950202,Directly adjoining
West Virginia,Nicholas County,54067950300,"Mine closure, Directly adjoining"
West Virginia,Nicholas County,54067950400,"Mine closure, Directly adjoining"
West Virginia,Nicholas County,54067950500,Directly adjoining
West Virginia,Nicholas County,54067950600,"Mine closure, Directly adjoining"
West Virginia,Nicholas County,54067950700,"Mine closure, Directly adjoining"
West Virginia,Ohio County,54069000200,Directly adjoining
West Virginia,Ohio County,54069000300,Directly adjoining
West Virginia,Ohio County,54069000400,Directly adjoining
West Virginia,Ohio County,54069000500,Directly adjoining
West Virginia,Ohio County,54069000600,Directly adjoining
West Virginia,Ohio County,54069000700,Directly adjoining
West Virginia,Ohio County,54069001400,Directly adjoining
West Virginia,Ohio County,54069001500,Directly adjoining
West Virginia,Ohio County,54069001600,Directly adjoining
West Virginia,Ohio County,54069001700,Directly adjoining
West Virginia,Ohio County,54069001800,Directly adjoining
West Virginia,Ohio County,54069002000,"Mine closure, Directly adjoining"
West Virginia,Ohio County,54069002100,Directly adjoining
West Virginia,Ohio County,54069002600,Directly adjoining
West Virginia,Ohio County,54069002700,Mine closure
West Virginia,Pendleton County,54071970400,Directly adjoining
West Virginia,Pleasants County,54073962100,Directly adjoining
West Virginia,Pleasants County,54073962200,Generating unit retirement
West Virginia,"Pocahontas
County",54075960102,Directly adjoining
West Virginia,"Pocahontas
County",54075960201,Directly adjoining
West Virginia,Pocahontas County,54075960300,Directly adjoining
West Virginia,Preston County,54077963801,Directly adjoining
West Virginia,Preston County,54077963802,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077963900,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077964000,"Mine closure, Generating unit retirement,
Directly adjoining"
West Virginia,Preston County,54077964101,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077964102,Directly adjoining
West Virginia,Preston County,54077964103,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077964200,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077964300,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077964400,"Mine closure, Directly adjoining"
West Virginia,Preston County,54077964500,"Mine closure, Directly adjoining"
West Virginia,Putnam County,54079020700,Directly adjoining
West Virginia,Raleigh County,54081000300,Directly adjoining
West Virginia,Raleigh County,54081000500,Directly adjoining
West Virginia,Raleigh County,54081000600,Directly adjoining
West Virginia,Raleigh County,54081000700,Directly adjoining
West Virginia,Raleigh County,54081000802,Directly adjoining
West Virginia,Raleigh County,54081000804,Directly adjoining
West Virginia,Raleigh County,54081000900,"Mine closure, Directly adjoining"
West Virginia,Raleigh County,54081001001,Directly adjoining
West Virginia,Raleigh County,54081001002,"Mine closure, Directly adjoining"
West Virginia,Raleigh County,54081001100,"Mine closure, Directly adjoining"
West Virginia,Raleigh County,54081001200,"Mine closure, Directly adjoining"
West Virginia,Raleigh County,54081001300,"Mine closure, Directly adjoining"
West Virginia,Raleigh County,54081001400,Directly adjoining
West Virginia,Raleigh County,54081001500,Directly adjoining
West Virginia,Randolph County,54083965900,"Mine closure, Directly adjoining"
West Virginia,Randolph County,54083966000,Directly adjoining
West Virginia,Randolph County,54083966200,Directly adjoining
West Virginia,Randolph County,54083966300,"Mine closure, Directly adjoining"
West Virginia,Randolph County,54083966400,Directly adjoining
West Virginia,Randolph County,54083966500,"Mine closure, Directly adjoining"
West Virginia,Ritchie County,54085962300,Directly adjoining
West Virginia,Ritchie County,54085962400,Directly adjoining
West Virginia,Ritchie County,54085962500,Directly adjoining
West Virginia,Summers County,54089000500,Directly adjoining
West Virginia,Summers County,54089000600,Directly adjoining
West Virginia,Summers County,54089000800,Directly adjoining
West Virginia,Taylor County,54091964600,Directly adjoining
West Virginia,Taylor County,54091964700,Directly adjoining
West Virginia,Taylor County,54091964800,"Mine closure, Directly adjoining"
West Virginia,Taylor County,54091964900,"Mine closure, Directly adjoining"
West Virginia,Tucker County,54093965200,Directly adjoining
West Virginia,Tucker County,54093965300,"Mine closure, Directly adjoining"
West Virginia,Tucker County,54093965400,Directly adjoining
West Virginia,Upshur County,54097966600,"Mine closure, Directly adjoining"
West Virginia,Upshur County,54097966700,Directly adjoining
West Virginia,Upshur County,54097966800,Directly adjoining
West Virginia,Upshur County,54097966900,"Mine closure, Directly adjoining"
West Virginia,Upshur County,54097967000,"Mine closure, Directly adjoining"
West Virginia,Upshur County,54097967100,"Mine closure, Directly adjoining"
West Virginia,Wayne County,54099020500,Directly adjoining
West Virginia,Wayne County,54099020600,Directly adjoining
West Virginia,Wayne County,54099020700,Directly adjoining
West Virginia,Wayne County,54099020800,Directly adjoining
West Virginia,Wayne County,54099020900,"Mine closure, Directly adjoining"
West Virginia,Wayne County,54099021000,"Mine closure, Directly adjoining"
West Virginia,Webster County,54101970101,"Mine closure, Directly adjoining"
West Virginia,Webster County,54101970102,Directly adjoining
West Virginia,Webster County,54101970200,"Mine closure, Directly adjoining"
West Virginia,Webster County,54101970300,Directly adjoining
West Virginia,Wetzel County,54103004900,Directly adjoining
West Virginia,Wetzel County,54103030400,Directly adjoining
West Virginia,Wetzel County,54103030500,Directly adjoining
West Virginia,Wetzel County,54103030700,Directly adjoining
West Virginia,Wood County,54107010101,Directly adjoining
West Virginia,Wood County,54107010200,Directly adjoining
West Virginia,Wood County,54107010400,Directly adjoining
West Virginia,Wood County,54107010601,Directly adjoining
West Virginia,Wood County,54107010602,Directly adjoining
West Virginia,Wyoming County,54109002800,"Mine closure, Directly adjoining"
West Virginia,Wyoming County,54109002901,"Mine closure, Directly adjoining"
West Virginia,Wyoming County,54109002902,"Mine closure, Directly adjoining"
West Virginia,Wyoming County,54109003000,Directly adjoining
West Virginia,Wyoming County,54109003100,"Mine closure, Directly adjoining"
West Virginia,Wyoming County,54109003200,"Mine closure, Directly adjoining"
Wisconsin,Brown County,55009000100,"Generating unit retirement, Directly
adjoining"
Wisconsin,Brown County,55009000200,Directly adjoining
Wisconsin,Brown County,55009000500,Directly adjoining
Wisconsin,Brown County,55009000700,Directly adjoining
Wisconsin,Brown County,55009000800,"Generating unit retirement, Directly
adjoining"
Wisconsin,Brown County,55009000900,Directly adjoining
Wisconsin,Brown County,55009001000,Directly adjoining
Wisconsin,Brown County,55009001802,Directly adjoining
Wisconsin,Brown County,55009020502,Directly adjoining
Wisconsin,Brown County,55009020800,Directly adjoining
Wisconsin,Brown County,55009020900,Directly adjoining
Wisconsin,Brown County,55009021303,Directly adjoining
Wisconsin,Buffalo County,55011960100,Directly adjoining
Wisconsin,Buffalo County,55011960300,Generating unit retirement
Wisconsin,Buffalo County,55011960400,Directly adjoining
Wisconsin,Calumet County,55015020308,Directly adjoining
Wisconsin,Crawford County,55023960200,Directly adjoining
Wisconsin,Dane County,55025001706,Directly adjoining
Wisconsin,Dane County,55025001707,Directly adjoining
Wisconsin,Dane County,55025001802,Directly adjoining
Wisconsin,Dane County,55025001804,Directly adjoining
Wisconsin,Dane County,55025001901,Generating unit retirement
Wisconsin,Dane County,55025001902,Directly adjoining
Wisconsin,Dane County,55025002100,Directly adjoining
Wisconsin,Dane County,55025991703,Directly adjoining
Wisconsin,Grant County,55043960300,Directly adjoining
Wisconsin,Grant County,55043960400,Directly adjoining
Wisconsin,Grant County,55043960500,Generating unit retirement
Wisconsin,Grant County,55043960600,Directly adjoining
Wisconsin,Grant County,55043960700,Directly adjoining
Wisconsin,Grant County,55043960800,Directly adjoining
Wisconsin,Grant County,55043961100,Directly adjoining
Wisconsin,Grant County,55043961200,Directly adjoining
